Núcleo,Posição Geral,Posição Prioridade,Número do processo,Vara,Data Remessa Contadoria,Prioridade,Calculista,Data da atribuição,Cumprimento,Data da conclusão,Valor Total Devido - Custas,Observações,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18
6ª CC,,,0000345-28.2012.8.17.0670,1ª Vara Cível da Comarca de Gravatá,28/01/2025,Sem prioridade,Joao Batista De Macedo,02/02/2025,Cálculo realizado,03/02/2025,"R$ 0,00",,,,,,,
6ª CC,,,0000014-19.2017.8.17.0590,Vara Única da Comarca de Feira Nova,28/01/2025,Sem prioridade,Joao Batista De Macedo,02/02/2025,Devolvido: ausência de documentos para os cálculos,03/02/2025,"R$ 0,00",,,,,,,
6ª CC,,,0000921-89.2021.8.17.2550,Vara Única da Comarca de Cupira,28/01/2025,Prioridade Legal,Joao Batista De Macedo,02/02/2025,Devolvido: ausência de documentos para os cálculos,03/02/2025,"R$ 0,00",,,,,,,
6ª CC,,,0006722-90.2018.8.17.0480,Vara Única da Comarca de Cupira,28/01/2025,Sem prioridade,Joao Batista De Macedo,02/02/2025,Devolvido: ausência de documentos para os cálculos,03/02/2025,"R$ 0,00",,,,,,,
6ª CC,,,0002307-26.2021.8.17.3110,2ª Vara Cível da Comarca de Pesqueira,28/01/2025,Prioridade Legal,Joao Batista De Macedo,02/02/2025,Cálculo realizado,03/02/2025,"R$ 661,60",,,,,,,
6ª CC,,,0000032-28.2018.8.17.0130,Vara Única da Comarca de Agrestina,28/01/2025,Sem prioridade,Joao Batista De Macedo,02/02/2025,Devolvido: ausência de documentos para os cálculos,03/02/2025,"R$ 0,00",,,,,,,
6ª CC,,,0000192-09.2024.8.17.3310,Vara Única da Comarca de São Joaquim do Monte,28/01/2025,Prioridade Legal,Elza Maria Da Silva,02/02/2025,Devolvido: cumprimento de sentença,03/02/2025,,Cumprimento de sentença,,,,,,
6ª CC,,,0000715-38.2022.8.17.3230,Vara Única da Comarca de Saloá,28/01/2025,Sem prioridade,Elza Maria Da Silva,02/02/2025,Cálculo realizado,04/02/2025,"R$ 348,58",,,,,,,
6ª CC,,,0000986-90.2024.8.17.3290,Vara Única da Comarca de São Caetano,28/01/2025,Sem prioridade,Elza Maria Da Silva,02/02/2025,Cálculo realizado,05/02/2025,"R$ 1.884,88",,,,,,,
6ª CC,,,0002988-62.2015.8.17.1410,2ª Vara Cível da Comarca de Surubim,28/01/2025,Sem prioridade,Joao Batista De Macedo,02/02/2025,Cálculo realizado,03/02/2025,"R$ 600,10",,,,,,,
6ª CC,,,0003286-18.2014.8.17.1110,2ª Vara Cível da Comarca de Pesqueira,28/01/2025,Sem prioridade,Joao Batista De Macedo,02/02/2025,Cálculo realizado,03/02/2025,"R$ 488,76",,,,,,,
6ª CC,,,0000817-39.2018.8.17.2280,1ª Vara da Comarca de Bezerros,28/01/2025,Sem prioridade,Joao Batista De Macedo,02/02/2025,Cálculo realizado,04/02/2025,"R$ 722,47",,,,,,,
6ª CC,,,0000513-90.2024.8.17.3230,Vara Única da Comarca de Saloá,28/01/2025,Prioridade Legal,Joao Batista De Macedo,02/02/2025,Cálculo realizado,04/02/2025,"R$ 256,23",,,,,,,
6ª CC,,,0000538-48.2021.8.17.2280,1ª Vara da Comarca de Bezerros,28/01/2025,Sem prioridade,Joao Batista De Macedo,02/02/2025,Devolvido: ausência de documentos para os cálculos,04/02/2025,"R$ 0,00",,,,,,,
6ª CC,,,0000386-60.2021.8.17.3230,Vara Única da Comarca de Saloá,28/01/2025,Prioridade Legal,Joao Batista De Macedo,02/02/2025,Cálculo realizado,04/02/2025,"R$ 785,62",,,,,,,
6ª CC,,,0000307-28.2021.8.17.3280,1ª Vara da Comarca de São Bento do Una,28/01/2025,Prioridade Legal,Joao Batista De Macedo,02/02/2025,Cálculo realizado,04/02/2025,"R$ 0,00",,,,,,,
6ª CC,,,0000088-93.2017.8.17.1230,Vara Única da Comarca de Saloá,28/01/2025,Sem prioridade,Joao Batista De Macedo,02/02/2025,Cálculo realizado,05/02/2025,"R$ 247,56",,,,,,,
6ª CC,,,0001702-36.2023.8.17.3490,Vara Única da Comarca de Toritama,28/01/2025,Sem prioridade,Elza Maria Da Silva,02/02/2025,Cálculo realizado,04/02/2025,"R$ 0,00",Custas Satisfeitas,,,,,,
6ª CC,,,0000646-50.2022.8.17.2310,Vara Única da Comarca de Bom Jardim,28/01/2025,Sem prioridade,Elza Maria Da Silva,02/02/2025,Cálculo realizado,04/02/2025,"R$ 0,00",Custas Satisfeitas,,,,,,
6ª CC,,,0001952-73.2023.8.17.3230,Vara Única da Comarca de Saloá,28/01/2025,Sem prioridade,Elza Maria Da Silva,02/02/2025,Cálculo realizado,04/02/2025,"R$ 247,56",,,,,,,
6ª CC,,,0002145-25.2022.8.17.3230,Vara Única da Comarca de Saloá,28/01/2025,Sem prioridade,Elza Maria Da Silva,02/02/2025,Cálculo realizado,04/02/2025,"R$ 780,59",,,,,,,
6ª CC,,,0004376-31.2021.8.17.3110,2ª Vara Cível da Comarca de Pesqueira,28/01/2025,Prioridade Legal,Elza Maria Da Silva,02/02/2025,Cálculo realizado,04/02/2025,"R$ 304,87",,,,,,,
6ª CC,,,0008531-74.2023.8.17.3250,1ª Vara Cível da Comarca de Santa Cruz do Capibaribe,28/01/2025,Sem prioridade,Elza Maria Da Silva,02/02/2025,Cálculo realizado,04/02/2025,"R$ 0,00",Custas Satisfeitas,,,,,,
6ª CC,,,0003628-62.2022.8.17.3110,2ª Vara Cível da Comarca de Pesqueira,28/01/2025,Prioridade Legal,Elza Maria Da Silva,02/02/2025,Cálculo realizado,05/02/2025,"R$ 0,00",Custas Satisfeitas,,,,,,
6ª CC,,,0002570-21.2024.8.17.2280,2ª Vara da Comarca de Bezerros,28/01/2025,Prioridade Legal,Elza Maria Da Silva,02/02/2025,Cálculo realizado,04/02/2025,"R$ 0,00",Custas Satisfeitas,,,,,,
6ª CC,,,0000044-07.2021.8.17.1110,1ª Vara da Comarca de São Bento do Una,28/01/2025,Prioridade Legal,Joao Batista De Macedo,02/02/2025,Cálculo realizado,04/02/2025,"R$ 0,00",,,,,,,
6ª CC,,,0000082-38.2021.8.17.2300,2ª Vara da Comarca de Bom Conselho,29/01/2025,Sem prioridade,Veruska Maria De Sales,02/02/2025,Cálculo realizado,03/02/2025,"R$ 633,16",,,,,,,
6ª CC,,,0000524-72.2019.8.17.2300,1ª Vara da Comarca de Bom Conselho,29/01/2025,Sem prioridade,Veruska Maria De Sales,02/02/2025,Cálculo realizado,04/02/2025,"R$ 84.751,40",,,,,,,
6ª CC,,,0000926-15.2022.8.17.4640,1ª Vara da Comarca de Bom Conselho,29/01/2025,Sem prioridade,Veruska Maria De Sales,02/02/2025,Cálculo realizado,04/02/2025,"R$ 0,00",satisfeitas,,,,,,
6ª CC,,,0001015-74.2022.8.17.2300,1ª Vara da Comarca de Bom Conselho,29/01/2025,Prioridade Legal,Veruska Maria De Sales,02/02/2025,Cálculo realizado,04/02/2025,"R$ 0,00",gratuidade,,,,,,
6ª CC,,,0001424-80.2015.8.17.0300,1ª Vara da Comarca de Bom Conselho,29/01/2025,Sem prioridade,Joao Batista De Macedo,02/02/2025,Cálculo realizado,05/02/2025,"R$ 876,37",,,,,,,
6ª CC,,,0001523-54.2021.8.17.2300,1ª Vara da Comarca de Bom Conselho,29/01/2025,Sem prioridade,Veruska Maria De Sales,02/02/2025,Cálculo realizado,04/02/2025,"R$ 0,00",satisfeitas,,,,,,
6ª CC,,,0001712-95.2022.8.17.2300,1ª Vara da Comarca de Bom Conselho,29/01/2025,Prioridade Legal,Veruska Maria De Sales,02/02/2025,Cálculo realizado,04/02/2025,"R$ 247,56",,,,,,,
6ª CC,,,0001848-92.2022.8.17.2300,1ª Vara da Comarca de Bom Conselho,29/01/2025,Sem prioridade,Veruska Maria De Sales,02/02/2025,Cálculo realizado,04/02/2025,"R$ 0,00",satisfeitas,,,,,,
6ª CC,,,0001889-89.2015.8.17.0300,1ª Vara da Comarca de Bom Conselho,29/01/2025,Sem prioridade,Veruska Maria De Sales,02/02/2025,Cálculo realizado,05/02/2025,"R$ 0,00",satisfeitas,,,,,,
6ª CC,,,0002053-87.2023.8.17.2300,1ª Vara da Comarca de Bom Conselho,29/01/2025,Sem prioridade,Elza Maria Da Silva,02/02/2025,Cálculo realizado,04/02/2025,"R$ 0,00",Custas Satisfeitas,,,,,,
6ª CC,,,0002236-92.2022.8.17.2300,1ª Vara da Comarca de Bom Conselho,29/01/2025,Sem prioridade,Elza Maria Da Silva,02/02/2025,Cálculo realizado,04/02/2025,"R$ 269,52",,,,,,,
6ª CC,,,0002569-62.2020.8.17.2640,1ª Vara da Comarca de Bom Conselho,29/01/2025,Prioridade Legal,Veruska Maria De Sales,02/02/2025,Cálculo realizado,04/02/2025,"R$ 2.261,56",,,,,,,
6ª CC,,,0002783-98.2023.8.17.2300,1ª Vara da Comarca de Bom Conselho,29/01/2025,Sem prioridade,Veruska Maria De Sales,02/02/2025,Cálculo realizado,05/02/2025,"R$ 0,00",satisfeita,,,,,,
6ª CC,,,0000260-53.2022.8.17.2590,Vara Única da Comarca de Feira Nova,29/01/2025,Sem prioridade,Veruska Maria De Sales,02/02/2025,Cálculo realizado,05/02/2025,"R$ 780,59",,,,,,,
6ª CC,,,0000281-60.2021.8.17.2300,2ª Vara da Comarca de Bom Conselho,29/01/2025,Prioridade Legal,Veruska Maria De Sales,02/02/2025,Cálculo realizado,04/02/2025,"R$ 1.485,65",,,,,,,
6ª CC,,,0000444-15.2018.8.17.2310,Vara Única da Comarca de Bom Jardim,29/01/2025,Sem prioridade,Joao Batista De Macedo,02/02/2025,Cálculo realizado,05/02/2025,"R$ 288,84",,,,,,,
6ª CC,,,0000487-15.2019.8.17.2310,Vara Única da Comarca de Bom Jardim,29/01/2025,Prioridade Legal,Joao Batista De Macedo,02/02/2025,Cálculo realizado,05/02/2025,"R$ 0,00",,,,,,,
6ª CC,,,0000505-65.2021.8.17.2310,Vara Única da Comarca de Bom Jardim,29/01/2025,Sem prioridade,Veruska Maria De Sales,02/02/2025,Cálculo realizado,05/02/2025,"R$ 65,01",,,,,,,
6ª CC,,,0001416-61.2024.8.17.4480,Vara Única da Comarca de Sairé,29/01/2025,Prioridade Legal,Elza Maria Da Silva,02/02/2025,Cálculo realizado,03/02/2025,"R$ 836,52",,,,,,,
6ª CC,,,0003032-78.2022.8.17.3110,1ª Vara Cível da Comarca de Pesqueira,29/01/2025,Sem prioridade,Elza Maria Da Silva,02/02/2025,Cálculo realizado,04/02/2025,"R$ 843,30",,,,,,,
6ª CC,,,0000219-84.2017.8.17.3100,Vara Única da Comarca de Pedra,29/01/2025,Sem prioridade,Veruska Maria De Sales,02/02/2025,Cálculo realizado,05/02/2025,"R$ 314,39",,,,,,,
6ª CC,,,0000043-67.2012.8.17.1100,Vara Única da Comarca de Pedra,29/01/2025,Sem prioridade,Veruska Maria De Sales,02/02/2025,Cálculo realizado,05/02/2025,"R$ 502,13",,,,,,,
6ª CC,,,0002575-31.2023.8.17.2360,Vara Única da Comarca de Buíque,29/01/2025,Sem prioridade,Veruska Maria De Sales,02/02/2025,Cálculo realizado,05/02/2025,"R$ 11,75",,,,,,,
6ª CC,,,0000406-74.2022.8.17.2920,1ª Vara Cível da Comarca de Limoeiro,29/01/2025,Sem prioridade,Veruska Maria De Sales,02/02/2025,Devolvido: remetido para contadoria de custas/liquidação,06/02/2025,"R$ 0,00",,,,,,,
6ª CC,,,0000158-41.2019.8.17.2750,Vara Única da Comarca de Itaíba,29/01/2025,Sem prioridade,Andrew Lourival Tavares Da Silva,02/02/2025,Cálculo realizado,03/02/2025,"R$ 43,91",,,,,,,
6ª CC,,,0002008-27.2003.8.17.0670,2ª Vara Cível da Comarca de Gravatá,29/01/2025,Sem prioridade,Andrew Lourival Tavares Da Silva,02/02/2025,Cálculo realizado,03/02/2025,"R$ 0,00",,,,,,,
6ª CC,,,0000628-16.2022.8.17.2670,1ª Vara Cível da Comarca de Gravatá,29/01/2025,Prioridade Legal,Elza Maria Da Silva,02/02/2025,Cálculo realizado,03/02/2025,"R$ 0,00",Custas Suspensas,,,,,,
6ª CC,,,0000363-92.2023.8.17.3150,1ª Vara Cível da Comarca de Gravatá,29/01/2025,Prioridade Legal,Elza Maria Da Silva,02/02/2025,Cálculo realizado,03/02/2025,"R$ 337,78",,,,,,,
6ª CC,,,0000481-62.2024.8.17.2300,1ª Vara da Comarca de Bom Conselho,29/01/2025,Sem prioridade,Elza Maria Da Silva,02/02/2025,Cálculo realizado,03/02/2025,"R$ 247,56",,,,,,,
6ª CC,,,0000291-08.2012.8.17.0300,1ª Vara da Comarca de Bom Conselho,29/01/2025,Sem prioridade,Andrew Lourival Tavares Da Silva,02/02/2025,Cálculo realizado,03/02/2025,"R$ 279,65",,,,,,,
6ª CC,,,0000170-39.2022.8.17.4920,Vara Única da Comarca de Feira Nova,29/01/2025,Sem prioridade,Andrew Lourival Tavares Da Silva,02/02/2025,Devolvido: ausência de documentos para os cálculos,03/02/2025,"R$ 0,00",,,,,,,
6ª CC,,,0000700-05.2016.8.17.1250,1ª Vara Cível da Comarca de Santa Cruz do Capibaribe,29/01/2025,Sem prioridade,Andrew Lourival Tavares Da Silva,02/02/2025,Cálculo realizado,03/02/2025,"R$ 247,56",,,,,,,
6ª CC,,,0006059-10.2019.8.17.0480,Vara Única da Comarca de Toritama,29/01/2025,Sem prioridade,Andrew Lourival Tavares Da Silva,02/02/2025,Cálculo realizado,03/02/2025,"R$ 780,59",,,,,,,
6ª CC,,,0002361-83.2022.8.17.2260,2ª Vara Cível da Comarca de Belo Jardim,29/01/2025,Super prioridade,Veruska Maria De Sales,30/01/2025,Cálculo realizado,30/01/2025,"R$ 1.305,46",,,,,,,
6ª CC,,,0001085-95.2021.8.17.3280,1ª Vara da Comarca de São Bento do Una,29/01/2025,Prioridade Legal,Andrew Lourival Tavares Da Silva,02/02/2025,Devolvido: ausência de documentos para os cálculos,03/02/2025,"R$ 0,00",,,,,,,
6ª CC,,,0001065-73.2019.8.17.3410,2ª Vara Cível da Comarca de Surubim,29/01/2025,Sem prioridade,Andrew Lourival Tavares Da Silva,02/02/2025,Devolvido: ausência de documentos para os cálculos,03/02/2025,"R$ 0,00",,,,,,,
6ª CC,,,0000939-19.2021.8.17.2160,Vara Única da Comarca de Alagoinha,29/01/2025,Prioridade Legal,Andrew Lourival Tavares Da Silva,02/02/2025,Cálculo realizado,03/02/2025,"R$ 0,00",,,,,,,
6ª CC,,,0002237-06.2023.8.17.3250,2ª Vara Cível e Regional da Infância e Juventude da Comarca de Santa Cruz do Capibaribe,29/01/2025,Prioridade Legal,Elza Maria Da Silva,02/02/2025,Cálculo realizado,05/02/2025,"R$ 318,32",,,,,,,
6ª CC,,,0005907-52.2023.8.17.3250,2ª Vara Cível e Regional da Infância e Juventude da Comarca de Santa Cruz do Capibaribe,29/01/2025,Prioridade Legal,Andrew Lourival Tavares Da Silva,02/02/2025,Cálculo realizado,03/02/2025,"R$ 464,52",,,,,,,
6ª CC,,,0000002-49.2025.8.17.2360,Vara Única da Comarca de Buíque,30/01/2025,Sem prioridade,Veruska Maria De Sales,31/01/2025,Cálculo realizado,31/01/2025,"R$ 824,39",,,,,,,
6ª CC,,,0000010-43.2021.8.17.2820,1ª Vara Cível da Comarca de Santa Cruz do Capibaribe,30/01/2025,Sem prioridade,Andrew Lourival Tavares Da Silva,02/02/2025,Cálculo realizado,03/02/2025,"R$ 5,71",,,,,,,
6ª CC,,,0006386-77.2023.8.17.3110,2ª Vara Cível da Comarca de Pesqueira,30/01/2025,Sem prioridade,Andrew Lourival Tavares Da Silva,02/02/2025,Cálculo realizado,03/02/2025,"R$ 278,11",,,,,,,
6ª CC,,,0000094-35.2019.8.17.0550,Vara Única da Comarca de Cupira,30/01/2025,Sem prioridade,Andrew Lourival Tavares Da Silva,02/02/2025,Cálculo realizado,03/02/2025,"R$ 0,00",Cálculo apenas da pena de multa,,,,,,
6ª CC,,,0000014-16.2017.8.17.1270,Vara Única da Comarca de Santa Maria Cambucá,30/01/2025,Sem prioridade,Veruska Maria De Sales,12/02/2025,Cálculo realizado,12/02/2025,"R$ 0,00",gratuidade,,,,,,
6ª CC,,,0000498-35.2020.8.17.3110,2ª Vara Cível da Comarca de Pesqueira,30/01/2025,Sem prioridade,Veruska Maria De Sales,02/02/2025,Cálculo realizado,13/02/2025,"R$ 444,68",,,,,,,
6ª CC,,,0000455-55.2024.8.17.2400,Vara Única da Comarca de Caetés,30/01/2025,Prioridade Legal,Elza Maria Da Silva,02/02/2025,Cálculo realizado,03/02/2025,"R$ 0,00",Custas Satisfeitas,,,,,,
6ª CC,,,0000417-43.2024.8.17.2400,Vara Única da Comarca de Caetés,30/01/2025,Sem prioridade,Elza Maria Da Silva,02/02/2025,Cálculo realizado,03/02/2025,"R$ 0,00",Custas Satisfeitas,,,,,,
6ª CC,,,0000326-84.2023.8.17.2400,Vara Única da Comarca de Caetés,30/01/2025,Sem prioridade,Elza Maria Da Silva,02/02/2025,Cálculo realizado,03/02/2025,"R$ 0,00",Custas Satisfeitas,,,,,,
6ª CC,,,0001008-48.2020.8.17.3110,2ª Vara Cível da Comarca de Pesqueira,30/01/2025,Prioridade Legal,Veruska Maria De Sales,02/02/2025,Cálculo realizado,13/02/2025,"R$ 445,13",,,,,,,
6ª CC,,,0001186-10.2023.8.17.2910,2ª Vara da Comarca de Lajedo,30/01/2025,Sem prioridade,Veruska Maria De Sales,02/02/2025,Cálculo realizado,13/02/2025,"R$ 363,90",,,,,,,
6ª CC,,,0000678-25.2022.8.17.3290,Vara Única da Comarca de São Caetano,30/01/2025,Sem prioridade,Veruska Maria De Sales,02/02/2025,Cálculo realizado,13/02/2025,"R$ 292,78",,,,,,,
6ª CC,,,0001445-26.2019.8.17.3110,2ª Vara Cível da Comarca de Pesqueira,30/01/2025,Sem prioridade,Veruska Maria De Sales,02/02/2025,Cálculo realizado,13/02/2025,"R$ 338,25",,,,,,,
6ª CC,,,0001103-61.2023.8.17.2920,1ª Vara Cível da Comarca de Limoeiro,30/01/2025,Sem prioridade,Veruska Maria De Sales,02/02/2025,Cálculo realizado,13/02/2025,"R$ 1.761,92",,,,,,,
6ª CC,,,0000046-33.2023.8.17.2750,Vara Única da Comarca de Itaíba,30/01/2025,Prioridade Legal,Veruska Maria De Sales,02/02/2025,Cálculo realizado,13/02/2025,"R$ 307,48",,,,,,,
6ª CC,,,0001198-94.2015.8.17.1490,Vara Única da Comarca de Toritama,30/01/2025,Sem prioridade,Veruska Maria De Sales,02/02/2025,Devolvido: cumprimento de sentença,17/02/2025,"R$ 0,00",,,,,,,
6ª CC,,,0000221-64.2021.8.17.3310,Vara Única da Comarca de São Joaquim do Monte,30/01/2025,Sem prioridade,Veruska Maria De Sales,02/02/2025,Cálculo realizado,13/02/2025,"R$ 375,07",,,,,,,
6ª CC,,,0000559-48.2022.8.17.2390,Vara Única da Comarca de Cachoeirinha,30/01/2025,Prioridade Legal,Joao Batista De Macedo,12/02/2025,Cálculo realizado,12/02/2025,"R$ 0,00",,,,,,,
6ª CC,,,0005614-82.2023.8.17.3250,1ª Vara Cível da Comarca de Santa Cruz do Capibaribe,30/01/2025,Prioridade Legal,Joao Batista De Macedo,02/02/2025,Cálculo realizado,12/02/2025,"R$ 333,63",,,,,,,
6ª CC,,,0000224-05.2022.8.17.4920,Vara Única da Comarca de Passira,30/01/2025,Sem prioridade,Joelma Alves De Souza,02/02/2025,Cálculo realizado,03/02/2025,"R$ 780,59",,,,,,,
6ª CC,,,0000252-13.2021.8.17.2590,Vara Única da Comarca de Feira Nova,30/01/2025,Sem prioridade,Joelma Alves De Souza,02/02/2025,Cálculo realizado,03/02/2025,"R$ 41,39",,,,,,,
6ª CC,,,0006039-11.2015.8.17.1110,2ª Vara Cível da Comarca de Pesqueira,30/01/2025,Sem prioridade,Joao Batista De Macedo,09/02/2025,Cálculo realizado,10/02/2025,"R$ 870,53",,,,,,,
6ª CC,,,0000488-88.2020.8.17.3110,2ª Vara Cível da Comarca de Pesqueira,30/01/2025,Sem prioridade,Joelma Alves De Souza,02/02/2025,Cálculo realizado,03/02/2025,"R$ 781,10",,,,,,,
6ª CC,,,0000297-50.2022.8.17.3570,Vara Única da Comarca de Vertentes,30/01/2025,Sem prioridade,Joelma Alves De Souza,02/02/2025,Cálculo realizado,04/02/2025,"R$ 780,59",,,,,,,
6ª CC,,,0002541-08.2023.8.17.5480,Vara Única da Comarca de São Joaquim do Monte,30/01/2025,Sem prioridade,Joelma Alves De Souza,02/02/2025,Cálculo realizado,04/02/2025,"R$ 0,00",,,,,,,
6ª CC,,,0000125-15.2022.8.17.3310,Vara Única da Comarca de São Joaquim do Monte,30/01/2025,Sem prioridade,Joelma Alves De Souza,02/02/2025,Cálculo realizado,04/02/2025,"R$ 236,06",,,,,,,
6ª CC,,,0000031-67.2022.8.17.3310,Vara Única da Comarca de São Joaquim do Monte,30/01/2025,Prioridade Legal,Joelma Alves De Souza,02/02/2025,Cálculo realizado,04/02/2025,"R$ 423,00",,,,,,,
6ª CC,,,0000212-90.2021.8.17.2150,Vara Única da Comarca de Águas Belas,30/01/2025,Prioridade Legal,Joelma Alves De Souza,02/02/2025,Cálculo realizado,04/02/2025,"R$ 703,88",,,,,,,
6ª CC,,,0001105-52.2022.8.17.2310,Vara Única da Comarca de Bom Jardim,30/01/2025,Prioridade Legal,Veruska Maria De Sales,02/02/2025,Cálculo realizado,03/02/2025,"R$ 0,00",SCGA,,,,,,
6ª CC,,,0000319-07.2023.8.17.2590,Vara Única da Comarca de Feira Nova,31/01/2025,Sem prioridade,Joelma Alves De Souza,02/02/2025,Cálculo realizado,04/02/2025,"R$ 22,82",,,,,,,
6ª CC,,,0000592-83.2023.8.17.2590,Vara Única da Comarca de Feira Nova,31/01/2025,Sem prioridade,Joelma Alves De Souza,02/02/2025,Cálculo realizado,04/02/2025,,,,,,,,
6ª CC,,,0000209-88.2023.8.17.3210,Vara Única da Comarca de Sairé,31/01/2025,Super prioridade,Joao Batista De Macedo,02/02/2025,Cálculo realizado,03/02/2025,"R$ 9,13",,,,,,,
6ª CC,,,0000139-88.2023.8.17.2590,Vara Única da Comarca de Feira Nova,31/01/2025,Sem prioridade,Joelma Alves De Souza,02/02/2025,Cálculo realizado,04/02/2025,"R$ 794,03",,,,,,,
6ª CC,,,0001280-44.2019.8.17.3250,2ª Vara Cível e Regional da Infância e Juventude da Comarca de Santa Cruz do Capibaribe,31/01/2025,Sem prioridade,Joelma Alves De Souza,02/02/2025,Cálculo realizado,04/02/2025,"R$ 902,15",,,,,,,
6ª CC,,,0000908-23.2022.8.17.3240,Vara Única da Comarca de Sanharó,31/01/2025,Sem prioridade,Joelma Alves De Souza,02/02/2025,Cálculo realizado,04/02/2025,"R$ 267,80",,,,,,,
6ª CC,,,0000247-06.2002.8.17.1410,2ª Vara Cível da Comarca de Surubim,31/01/2025,Sem prioridade,Joao Batista De Macedo,04/02/2025,Cálculo realizado,12/02/2025,"R$ 1.625,41",,,,,,,
6ª CC,,,0000184-81.2021.8.17.2390,Vara Única da Comarca de Cachoeirinha,31/01/2025,Prioridade Legal,Joao Batista De Macedo,04/02/2025,Devolvido: ausência de documentos para os cálculos,12/02/2025,"R$ 0,00",,,,,,,
6ª CC,,,0000033-32.2021.8.17.2450,Vara Única da Comarca de Capoeiras,31/01/2025,Sem prioridade,Joao Batista De Macedo,04/02/2025,Devolvido: não há cálculos a serem realizados,12/02/2025,"R$ 0,00",,,,,,,
6ª CC,,,0000158-04.2008.8.17.0850,Vara Única da Comarca de Jupi,31/01/2025,Sem prioridade,Joao Batista De Macedo,04/02/2025,Cálculo realizado,12/02/2025,"R$ 11.930,50",,,,,,,
6ª CC,,,0000515-60.2021.8.17.3070,Vara Única da Comarca de Passira,31/01/2025,Sem prioridade,Joao Batista De Macedo,04/02/2025,Devolvido: ausência de documentos para os cálculos,13/02/2025,"R$ 0,00",,,,,,,
6ª CC,,,0001406-29.2019.8.17.3110,2ª Vara Cível da Comarca de Pesqueira,31/01/2025,Sem prioridade,Joao Batista De Macedo,04/02/2025,Cálculo realizado,13/02/2025,"R$ 894,14",,,,,,,
6ª CC,,,0000453-49.2020.8.17.2910,2ª Vara da Comarca de Lajedo,31/01/2025,Sem prioridade,Joao Batista De Macedo,04/02/2025,Cálculo realizado,13/02/2025,"R$ 0,00",,,,,,,
6ª CC,,,0000193-10.2017.8.17.0280,1ª Vara da Comarca de Bezerros,31/01/2025,Sem prioridade,Joao Batista De Macedo,04/02/2025,Cálculo realizado,13/02/2025,"R$ 659,18",,,,,,,
6ª CC,,,0001432-25.2023.8.17.2160,Vara Única da Comarca de Alagoinha,31/01/2025,Prioridade Legal,Elza Maria Da Silva,05/02/2025,Cálculo realizado,05/02/2025,"R$ 0,00",Custas Suspensas,,,,,,
6ª CC,,,0000286-76.2019.8.17.2260,1ª Vara Cível da Comarca de Belo Jardim,31/01/2025,Sem prioridade,Joao Batista De Macedo,13/02/2025,Cálculo realizado,14/02/2025,"R$ 156,01",,,,,,,
6ª CC,,,0000043-91.2017.8.17.1100,Vara Única da Comarca de Pedra,31/01/2025,Sem prioridade,Joao Batista De Macedo,04/02/2025,Cálculo realizado,14/02/2025,"R$ 1.240,88",,,,,,,
6ª CC,,,0000088-43.2020.8.17.2700,Vara Única da Comarca de Altinho,31/01/2025,Prioridade Legal,Joao Batista De Macedo,04/02/2025,Cálculo realizado,05/02/2025,"R$ 373,25",,,,,,,
6ª CC,,,0000314-24.2022.8.17.2750,Vara Única da Comarca de Itaíba,31/01/2025,Super prioridade,Joao Batista De Macedo,03/02/2025,Cálculo realizado,04/02/2025,"R$ 1.096,86",,,,,,,
6ª CC,,,0000024-72.2023.8.17.2750,Vara Única da Comarca de Itaíba,31/01/2025,Prioridade Legal,Joao Batista De Macedo,04/02/2025,Cálculo realizado,05/02/2025,"R$ 0,00",,,,,,,
6ª CC,,,0000150-90.2023.8.17.2890,Vara Única da Comarca de Lagoa dos Gatos,31/01/2025,Prioridade Legal,Joao Batista De Macedo,04/02/2025,Cálculo realizado,06/02/2025,"R$ 780,59",,,,,,,
6ª CC,,,0000117-34.2020.8.17.3140,1ª Vara Cível da Comarca de Pesqueira,31/01/2025,Prioridade Legal,Joao Batista De Macedo,04/02/2025,Cálculo realizado,06/02/2025,"R$ 0,00",,,,,,,
